"POLITICAL_UNIT","NAME","WGMS_ID","GEN_LOCATION","SPEC_LOCATION","LATITUDE","LONGITUDE","PRIM_CLASSIFIC","FORM","FRONTAL_CHARS","EXPOS_ACC_AREA","EXPOS_ABL_AREA","PARENT_GLACIER","REMARKS","GLACIER_REGION_CODE","GLACIER_SUBREGION_CODE"
"CL","NO-12233",12233,"SOUTHERN ANDES","PATAGONIA",-48.12332,-72.59740,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12236",12236,"SOUTHERN ANDES","PATAGONIA",-48.11643,-72.59910,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12237",12237,"SOUTHERN ANDES","PATAGONIA",-48.12469,-73.01500,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12239",12239,"SOUTHERN ANDES","PATAGONIA",-48.12123,-72.65872,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12240",12240,"SOUTHERN ANDES","PATAGONIA",-48.12314,-72.57958,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12244",12244,"SOUTHERN ANDES","PATAGONIA",-48.12944,-72.59492,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12245",12245,"SOUTHERN ANDES","PATAGONIA",-48.12970,-72.67863,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12249",12249,"SOUTHERN ANDES","PATAGONIA",-48.14515,-72.90045,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12250",12250,"SOUTHERN ANDES","PATAGONIA",-48.13973,-72.64905,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12251",12251,"SOUTHERN ANDES","PATAGONIA",-48.14132,-72.66000,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12252",12252,"SOUTHERN ANDES","PATAGONIA",-48.14242,-72.66534,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12253",12253,"SOUTHERN ANDES","PATAGONIA",-48.14649,-72.66333,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12254",12254,"SOUTHERN ANDES","PATAGONIA",-48.15884,-72.89974,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12256",12256,"SOUTHERN ANDES","PATAGONIA",-48.16512,-72.58620,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12258",12258,"SOUTHERN ANDES","PATAGONIA",-48.17254,-72.68568,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12259",12259,"SOUTHERN ANDES","PATAGONIA",-48.16821,-72.60021,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12260",12260,"SOUTHERN ANDES","PATAGONIA",-48.16017,-72.56770,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12261",12261,"SOUTHERN ANDES","PATAGONIA",-48.16570,-72.51857,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12263",12263,"SOUTHERN ANDES","PATAGONIA",-48.17885,-72.96747,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12264",12264,"SOUTHERN ANDES","PATAGONIA",-48.17159,-72.51092,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12265",12265,"SOUTHERN ANDES","PATAGONIA",-48.16565,-72.50610,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12266",12266,"SOUTHERN ANDES","PATAGONIA",-48.18505,-72.95245,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12267",12267,"SOUTHERN ANDES","PATAGONIA",-48.18136,-72.96033,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12268",12268,"SOUTHERN ANDES","PATAGONIA",-48.16483,-72.54155,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12270",12270,"SOUTHERN ANDES","PATAGONIA",-48.18023,-72.67547,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12271",12271,"SOUTHERN ANDES","PATAGONIA",-48.17842,-72.50016,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12272",12272,"SOUTHERN ANDES","PATAGONIA",-48.18712,-72.81005,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12273",12273,"SOUTHERN ANDES","PATAGONIA",-48.18051,-72.49303,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12274",12274,"SOUTHERN ANDES","PATAGONIA",-48.18874,-72.48724,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12275",12275,"SOUTHERN ANDES","PATAGONIA",-48.17861,-72.56525,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12276",12276,"SOUTHERN ANDES","PATAGONIA",-48.17809,-72.55702,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12277",12277,"SOUTHERN ANDES","PATAGONIA",-48.18749,-72.96791,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12278",12278,"SOUTHERN ANDES","PATAGONIA",-48.17406,-72.60636,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12279",12279,"SOUTHERN ANDES","PATAGONIA",-48.17549,-72.59557,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12280",12280,"SOUTHERN ANDES","PATAGONIA",-48.19717,-72.78273,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12281",12281,"SOUTHERN ANDES","PATAGONIA",-48.18949,-72.68170,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12282",12282,"SOUTHERN ANDES","PATAGONIA",-48.18073,-72.54465,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12283",12283,"SOUTHERN ANDES","PATAGONIA",-48.18582,-72.51233,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12284",12284,"SOUTHERN ANDES","PATAGONIA",-48.17590,-72.51036,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12285",12285,"SOUTHERN ANDES","PATAGONIA",-48.18158,-72.50455,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12286",12286,"SOUTHERN ANDES","PATAGONIA",-48.17767,-72.52793,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12287",12287,"SOUTHERN ANDES","PATAGONIA",-48.18770,-72.45885,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12288",12288,"SOUTHERN ANDES","PATAGONIA",-48.20054,-73.02377,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12289",12289,"SOUTHERN ANDES","PATAGONIA",-48.18841,-72.86199,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12290",12290,"SOUTHERN ANDES","PATAGONIA",-48.20665,-72.95670,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12291",12291,"SOUTHERN ANDES","PATAGONIA",-48.18333,-72.50156,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12292",12292,"SOUTHERN ANDES","PATAGONIA",-48.18903,-72.50606,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12293",12293,"SOUTHERN ANDES","PATAGONIA",-48.18815,-72.49693,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12295",12295,"SOUTHERN ANDES","PATAGONIA",-48.19611,-72.42944,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12297",12297,"SOUTHERN ANDES","PATAGONIA",-48.20162,-72.42767,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
"CL","NO-12298",12298,"SOUTHERN ANDES","PATAGONIA",-48.21067,-73.00694,,,,,,,"Based on data from Falaschi et al. (2017) Journal of Glaciology, 63(238), Political Unit assignment based on the location of the glacier's center point in relation to the ESRI world countries.","SAN","SAN-01"
